Advisors,Social,GitHub,1h,7d,90d,24h Vol BTC,45d,Avg. volume,MC #,30d,Coin,Symbol,24h,Product,Total Supply,Team,Business,Age (mo),Price,200d,14d,Winning months,Max. Supply,24h Vol,BTC,Name,Communication,Mkt. Cap,MCAP BTC,Circ. Supply,Brand/Buzz
86.0,30.0,100.0,-0.18,27.95,-17.23,862.94,-2.34,453.0,633.0,91.77,73.0,MYST,-9.98,50.0,32433366.0,59.65,100.0,20.0,0.0929,-56.56,30.75,20.0,,862.94,1.173e-05,Mysterium,25.0,2.2,2.2,23.673,0.0
63.0,53.0,80.0,0.99,30.69,-66.76,3.36,-40.14,332.0,971.0,-30.69,78.0,D,1.94,50.0,5523659.0,59.65,70.0,19.0,0.0874,-77.54,23.05,19.0,10000000.0,3.36,1.103e-05,Denarius,0.0,482.59,482.59,5.524,0.0
53.0,55.0,,0.3,2.74,-56.45,71.6,3.39,38048.0,641.0,0.05,68.0,HST,-1.79,35.0,48240070.0,59.6,100.0,15.0,0.0665,-83.8,24.85,15.0,,71.6,8.39e-06,Decision Token,5.0,2.13,2.13,32.026,100.0
,63.0,80.0,1.31,-0.59,-72.94,3.52,-53.37,2571.0,813.0,-52.28,63.0,MSR,-7.16,10.0,11558214.0,59.6,70.0,9.0,0.0911,-81.93,-37.14,9.0,18500000.0,3.52,1.15e-05,Masari,5.0,1.05,1.05,11.558,
63.0,66.0,40.0,0.25,11.25,-50.97,332.18,34.75,197526.0,710.0,13.88,63.0,EKO,1.28,50.0,500000000.0,59.55,100.0,13.0,0.0041,-77.41,31.61,13.0,,332.18,5.1e-07,EchoLink,50.0,1.62,1.62,399.996,75.0
,51.0,50.0,3.68,14.39,-43.57,36.56,15.99,16796.0,669.0,26.18,83.0,BSD,14.6,50.0,23203925.0,59.5,100.0,56.0,0.0821,-68.06,46.33,56.0,,36.56,1.036e-05,BitSend,20.0,1.9,1.9,23.204,
55.0,61.0,,-3.09,-22.19,-81.33,63.39,-25.87,83605.0,1352.0,-26.36,90.0,BITS,11.81,35.0,159294348.0,59.5,100.0,4.0,0.001,-81.33,-56.81,4.0,,63.39,1.3e-07,Bitcoinus,5.0,59.25,59.25,59.294,50.0
45.0,55.0,,-0.23,-30.18,-77.25,130.54,-64.36,79.0,1396.0,-43.05,88.0,ORI,-26.66,15.0,5527379.0,59.5,100.0,9.0,0.0104,-93.1,-2.28,9.0,,130.54,1.32e-06,Origami,75.0,44.14,44.14,4.226,0.0
83.0,82.0,10.0,-0.86,-16.88,406.63,5.96,198.4,882980.0,98.0,250.5,98.0,MXM,-3.12,10.0,16000000000.0,59.45,70.0,6.0,0.033,406.63,178.69,6.0,,5.96,4.17e-06,Maximine Coin,70.0,54.41,54.41,1.649,25.0
49.0,70.0,,4.96,13.48,-71.15,691.17,-39.14,300441.0,410.0,18.44,88.0,PNT,13.41,20.0,50000000000.0,59.45,100.0,9.0,0.0003,-90.69,25.7,9.0,100000000000.0,691.17,4e-08,Penta,50.0,5.92,5.92,20.416,25.0
71.0,67.0,,-0.04,-41.82,-80.75,1.51,-67.23,3143.0,882.0,-27.76,46.0,XRA,-24.47,5.0,275000000.0,59.45,100.0,5.0,0.0087,-80.75,-59.28,5.0,,1.51,1.1e-06,Xriba,50.0,773.3,773.3,88.501,100.0
56.0,74.0,,-0.22,6.59,-34.46,2.08,41.93,966819.0,586.0,12.84,61.0,DAX,11.59,30.0,2000000000.0,59.4,100.0,9.0,0.0076,-88.51,50.97,9.0,,2.08,9.6e-07,DAEX,5.0,2.69,2.69,354.667,75.0
,34.0,80.0,-18.06,-37.08,-42.1,639.16,-55.52,670.0,1030.0,-34.79,98.0,BBP,-9.53,10.0,1536150764.0,59.4,100.0,17.0,0.0002,-88.7,-5.32,17.0,5200000000.0,639.16,3e-08,BiblePay,20.0,366.7,366.7,1.536,
50.0,41.0,,0.24,35.33,-92.15,12.03,-86.82,45895.0,856.0,-83.28,89.0,MNX,5.66,60.0,6279288.0,59.35,100.0,15.0,0.1557,-97.69,-77.46,15.0,19000000.0,12.03,1.965e-05,MinexCoin,95.0,853.13,853.13,5.48,0.0
41.0,62.0,,0.0,-73.73,-93.95,0.0,-87.14,6547.0,894.0,-87.29,78.0,MSP,-0.25,30.0,200000000.0,59.35,100.0,18.0,0.0054,-96.19,-92.22,18.0,,0.0,1.56e-06,Mothership,50.0,752.95,752.95,140.0,25.0
,59.0,40.0,-1.31,-1.12,133.06,158.66,204.02,92972.0,212.0,48.13,85.0,FLO,-4.69,50.0,150991843.0,59.3,70.0,62.0,0.1116,132.51,23.41,62.0,160000000.0,158.66,1.409e-05,FLO,5.0,16.85,16.85,150.992,
46.0,66.0,15.0,-0.41,46.4,-42.21,404.44,29.79,141258.0,411.0,12.51,73.0,ZPT,4.83,80.0,1000000000.0,59.25,100.0,12.0,0.0118,-69.45,90.5,12.0,,404.44,1.49e-06,Zeepin,95.0,5.89,5.89,500.0,25.0
,64.0,45.0,1.05,16.22,-32.18,9.83,-49.19,15457.0,1131.0,-40.97,78.0,VRS,17.27,30.0,79952700.0,59.25,100.0,26.0,0.0072,-75.58,-26.58,26.0,,9.83,9.1e-07,Veros,20.0,218.37,218.37,30.376,
,34.0,70.0,-0.13,6.25,-31.07,277.79,14.76,505.0,945.0,-8.1,93.0,TZC,18.25,30.0,167257800.0,59.25,100.0,16.0,0.0036,-52.0,38.39,16.0,400000000.0,277.79,4.5e-07,TrezarCoin,70.0,552.05,552.05,155.258,
86.0,52.0,40.0,-0.79,-9.15,-78.56,844.09,-52.22,599.0,1085.0,-48.22,78.0,CAT,-29.01,50.0,1597746125.0,59.25,100.0,13.0,0.0005,-92.84,-56.94,13.0,,844.09,7e-08,Bitclave,45.0,270.0,270.0,501.394,75.0
38.0,67.0,,-0.28,34.34,-26.06,23.42,-16.41,14700.0,498.0,-2.39,85.0,RBLX,0.44,30.0,100000000.0,59.2,100.0,9.0,0.1951,9.78,32.86,9.0,,23.42,2.464e-05,Rublix,0.0,4.06,4.06,20.781,100.0
28.0,70.0,,-1.21,33.12,-29.68,1.38,151.67,143635.0,416.0,186.42,74.0,BOX,9.85,60.0,3000000000.0,59.2,70.0,7.0,0.0068,-80.62,214.2,7.0,,1.38,8.5e-07,ContentBox,5.0,5.76,5.76,851.61,75.0
,28.0,90.0,-0.07,71.32,-79.55,211.26,-42.97,23.0,1413.0,-22.16,98.0,VOT,-6.57,10.0,54908375.0,59.2,100.0,14.0,0.0007,-91.09,11.36,14.0,220000000.0,211.26,9e-08,VoteCoin,0.0,37.64,37.64,54.908,
63.0,70.0,30.0,1.19,30.4,188.21,1.53,789.72,943444.0,264.0,908.5,61.0,EGT,-16.42,80.0,8000000000.0,59.15,100.0,7.0,0.0035,-57.52,633.94,7.0,,1.53,4.5e-07,Egretia,0.0,12.44,12.44,3.529,75.0
100.0,54.0,40.0,3.79,-9.72,-67.25,1.02,-40.51,13987.0,1015.0,-51.1,76.0,UBC,11.24,50.0,633837701.0,59.15,100.0,5.0,0.0011,-67.25,-8.93,5.0,,1.02,1.4e-07,Ubcoin Market,5.0,384.24,384.24,342.272,100.0
21.0,64.0,,2.18,-25.2,-96.25,26.35,-90.77,12005.0,1456.0,-87.44,69.0,FTXT,3.82,35.0,7076400718.0,59.15,70.0,5.0,7.71e-06,-96.25,-72.65,5.0,,26.35,0.0,FUTURAX,90.0,26.25,26.25,3.406,0.0
52.0,85.0,,0.31,-7.37,111.92,1.48,111.92,774829.0,27.0,209.21,55.0,CRO,-5.8,40.0,100000000000.0,59.1,100.0,2.0,0.0647,,379.05,2.0,,1.48,8.16e-06,Crypto.com Chain,25.0,378.04,378.04,5.847,25.0
83.0,62.0,40.0,-0.02,22.75,-58.05,1.41,23.77,1043962.0,433.0,38.08,63.0,BCPT,2.12,50.0,116158667.0,59.1,100.0,16.0,0.0466,-74.81,36.56,16.0,,1.41,5.88e-06,BlockMason Credit Protocol,45.0,5.41,5.41,116.159,75.0
,63.0,25.0,0.69,-23.03,,693.51,,655395.0,233.0,1431.0,93.0,B2G,0.86,30.0,57606524.0,59.05,100.0,1.0,0.2906,,1431.0,1.0,,693.51,3.669e-05,Bitcoiin,70.0,14.88,14.88,51.19,
45.0,60.0,,-0.13,14.53,69.73,2.61,192.21,35686.0,231.0,198.52,78.0,EVR,-28.3,30.0,1000000000.0,59.05,100.0,16.0,0.0332,8.68,10.65,16.0,,2.61,4.19e-06,Everus,45.0,15.17,15.17,457.121,50.0
,63.0,20.0,1.66,24.2,-65.82,4.82,-33.0,6697.0,263.0,-8.65,88.0,BCO,8.28,50.0,27000000.0,59.05,100.0,16.0,0.4608,-62.05,-3.69,16.0,27000000.0,4.82,5.817e-05,BridgeCoin,70.0,12.44,12.44,27.0,
80.0,44.0,80.0,-0.33,2.81,-32.52,1.69,13.93,86931.0,1598.0,29.71,48.0,XUC,-1.15,50.0,3000000000.0,59.05,100.0,15.0,2.67,-44.19,34.42,15.0,,1.69,0.00033656,Exchange Union,55.0,0.0,0.0,0.0,75.0
63.0,61.0,0.0,0.51,3.46,-29.2,1.85,16.76,1449753.0,741.0,59.33,90.0,NPXSXEM,-0.02,80.0,9000000000.0,59.0,100.0,6.0,0.0006,-29.2,52.36,6.0,106784637943.0,1.85,7e-08,Pundi X NEM,75.0,1.37,1.37,2.435,50.0
40.0,65.0,,3.07,18.83,0.12,65.17,13.88,5230.0,980.0,4.23,80.0,WSD,-3.26,35.0,439402.0,59.0,100.0,6.0,1.03,0.12,2.07,6.0,,65.17,0.00013055,White Standard,20.0,454.37,454.37,439.402,25.0
57.0,59.0,,-0.13,-6.66,-85.14,58.94,-65.67,94.0,1147.0,-57.9,68.0,SCL,-31.67,30.0,16714020.0,58.95,100.0,17.0,0.0119,-93.29,-70.01,17.0,16714020.0,58.94,1.5e-06,Social,95.0,198.1,198.1,16.714,0.0
60.0,70.0,,1.35,15.45,-74.34,44.39,-33.86,44364.0,610.0,-17.01,48.0,IMT,-14.01,45.0,19155705310.0,58.9,100.0,5.0,0.0003,-74.34,-24.36,5.0,,44.39,3e-08,Moneytoken,5.0,2.4,2.4,9.43,100.0
83.0,43.0,55.0,-0.26,12.79,-59.73,79.63,-16.77,63317.0,570.0,-5.36,88.0,ION,-3.8,50.0,20033049.0,58.9,100.0,32.0,0.2047,-81.44,-2.34,32.0,,79.63,2.585e-05,ION,55.0,2.89,2.89,14.133,0.0
30.0,70.0,,0.07,14.99,-75.58,43.21,-8.31,70355.0,814.0,-3.42,71.0,BOXX,6.77,20.0,90000000.0,58.9,100.0,5.0,0.045,-75.58,1.89,5.0,,43.21,1.304e-05,BOXX Token [Blockparty],25.0,1.05,1.05,23.242,75.0
49.0,62.0,,0.07,3.07,-74.09,828.8,-57.61,6388.0,1128.0,-43.01,78.0,WRC,2.29,30.0,245209299.0,58.9,100.0,14.0,0.0013,-91.76,-56.76,14.0,,828.8,1.6e-07,Worldcore,0.0,223.2,223.2,178.103,50.0
69.0,62.0,,0.24,1.78,-34.94,1.48,-31.93,3712.0,1057.0,-47.44,48.0,RTB,-2.07,30.0,27855463.0,58.9,100.0,6.0,0.0162,-34.94,-22.09,6.0,,1.48,4.68e-06,AB-CHAIN,50.0,311.41,311.41,19.271,100.0
35.0,65.0,,-0.23,56.32,46.89,30.4,123.67,19529.0,918.0,130.2,63.0,XBP,8.22,35.0,950873123.0,58.85,100.0,10.0,0.0018,-54.28,123.08,10.0,,30.4,2.2e-07,BlitzPredict,70.0,657.13,657.13,370.57,50.0
29.0,51.0,,2.26,28.18,,45.66,113.65,429.0,1593.0,113.65,80.0,AWC,11.28,50.0,100000000.0,58.85,100.0,1.0,0.1606,,538.64,1.0,,45.66,2.027e-05,Atomic Wallet Coin,95.0,0.0,0.0,0.0,50.0
48.0,55.0,,-0.12,0.71,-79.13,13.41,-41.84,6527.0,653.0,-40.01,82.0,LUX,10.67,35.0,7536349.0,58.8,100.0,15.0,0.3666,-90.18,-33.02,15.0,60000000.0,13.41,4.628e-05,LUXCoin,75.0,2.03,2.03,5.536,0.0
83.0,66.0,5.0,-0.28,49.86,-30.46,5.93,26.52,10374.0,739.0,94.83,88.0,LEDU,5.98,50.0,362983094.0,58.8,100.0,11.0,0.0063,-54.85,172.15,11.0,,5.93,8e-07,Education Ecosystem,55.0,1.38,1.38,217.79,75.0
41.0,55.0,,-0.22,-21.08,-38.46,364.85,-50.15,446.0,1444.0,-45.57,83.0,NOX,-4.93,35.0,120000000.0,58.8,100.0,13.0,0.0013,-96.55,-30.57,13.0,,364.85,1.6e-07,Nitro,25.0,29.93,29.93,23.076,100.0
44.0,74.0,,0.55,4.39,-24.04,5.36,24.96,310536.0,255.0,40.54,81.0,TRIO,-1.97,35.0,5000000000.0,58.75,100.0,9.0,0.0038,-57.94,122.64,9.0,,5.36,4.8e-07,Tripio,55.0,13.03,13.03,3.449,25.0
86.0,70.0,15.0,1.6,10.32,-45.83,1.23,-3.11,1315826.0,471.0,-7.62,76.0,UPP,0.91,50.0,500000000.0,58.75,100.0,8.0,0.0151,-77.39,2.21,8.0,,1.23,1.91e-06,Sentinel Protocol,75.0,4.46,4.46,295.508,25.0
39.0,59.0,,-5.53,-7.7,-42.91,392.26,-26.41,5448.0,1203.0,-1.65,82.0,ALT,-51.22,35.0,1069639374.0,58.75,100.0,4.0,0.0002,-42.91,-17.54,4.0,,392.26,3e-08,Alt.Estate token,20.0,155.07,155.07,724.181,50.0
31.0,70.0,,-0.07,7.44,-41.51,19.33,-41.51,205120.0,380.0,-36.82,66.0,TIOX,-3.92,40.0,223534823.0,58.7,100.0,2.0,0.0795,,-10.83,2.0,,19.33,1.004e-05,Trade Token X,100.0,6.84,6.84,86.069,0.0
55.0,70.0,,0.53,17.8,-33.6,13.23,54.26,20675.0,591.0,41.59,43.0,NTK,13.83,50.0,99987500.0,58.7,100.0,12.0,0.0331,-74.83,24.7,12.0,,13.23,4.18e-06,Neurotoken,5.0,2.61,2.61,78.907,75.0
83.0,51.0,0.0,-3.73,5.8,-23.37,158.64,21.49,17157.0,683.0,56.35,98.0,EXP,-12.82,90.0,19495278.0,58.7,100.0,41.0,0.1712,-82.44,44.21,41.0,100000000.0,158.64,2.162e-05,Expanse,95.0,1.8,1.8,10.495,0.0
22.0,65.0,,-0.23,-34.43,-99.07,7.23,-66.61,702.0,1144.0,-74.74,90.0,ETA,-64.9,40.0,9923790394.0,58.7,100.0,4.0,2.832e-05,-99.07,-59.48,4.0,,7.23,0.0,Etheera,5.0,203.65,203.65,7.19,25.0
80.0,66.0,0.0,1.2,-1.71,-36.93,194.76,47.85,202232.0,484.0,76.85,78.0,ORME,17.08,100.0,200000000.0,58.65,30.0,16.0,0.1155,-81.81,358.27,16.0,,194.76,1.458e-05,Ormeus Coin,95.0,4.15,4.15,35.905,50.0
,66.0,15.0,5.49,-5.86,-77.22,148.01,-65.27,124066.0,877.0,-57.31,98.0,HWC,-14.05,30.0,38351154.0,58.65,100.0,14.0,0.0411,-88.6,-24.16,14.0,,148.01,5.19e-06,HollyWoodCoin,50.0,780.51,780.51,18.996,
32.0,57.0,,0.16,29.04,-72.11,206.0,-48.35,147344.0,1611.0,-10.8,93.0,PTN,7.53,50.0,1000000000.0,58.65,100.0,3.0,0.007,-72.11,15.54,3.0,,206.0,8.8e-07,PalletOne,0.0,0.0,0.0,0.0,25.0
,51.0,55.0,0.54,-19.46,94.51,158.21,120.33,334479.0,391.0,-24.41,100.0,CZR,-0.45,0.0,1618033988.0,58.6,70.0,6.0,0.012,94.51,12.94,6.0,,158.21,1.52e-06,CanonChain,50.0,6.39,6.39,532.239,
21.0,65.0,,-0.56,23.96,4.56,130.85,147.51,121293.0,725.0,219.14,57.0,MTX,4.13,70.0,314159265.0,58.6,100.0,13.0,0.0641,-67.68,314.16,13.0,,130.85,8.09e-06,Matryx,20.0,1.49,1.49,23.224,50.0
,55.0,45.0,-0.12,6.93,-44.01,54.61,-36.92,26007.0,1109.0,-45.88,88.0,KLKS,6.43,30.0,16439358.0,58.6,100.0,6.0,0.0156,-44.01,-32.21,6.0,,54.61,1.96e-06,Kalkulus,20.0,245.15,245.15,15.764,
63.0,51.0,40.0,-0.99,14.59,-26.15,38.05,19.8,47886.0,442.0,16.67,98.0,SHIFT,-7.93,50.0,13112896.0,58.55,100.0,41.0,0.3931,-26.15,36.06,41.0,,38.05,4.963e-05,Shift,0.0,5.16,5.16,13.113,50.0
60.0,77.0,0.0,-0.57,29.9,-28.68,7.07,73.22,1525034.0,64.0,75.13,78.0,WTC,-5.4,80.0,70000000.0,58.5,100.0,17.0,2.2,-66.72,95.52,17.0,100000000.0,7.07,0.00027752,Walton,0.0,91.63,91.63,41.682,75.0
,78.0,20.0,0.08,-12.11,359.42,1.97,150.08,3106624.0,230.0,26.14,78.0,PLC,-4.07,30.0,600001073.0,58.5,100.0,4.0,21.81,359.42,43.64,4.0,,1.97,0.00275386,PLATINCOIN,25.0,15.27,15.27,700.0,
,45.0,60.0,-4.91,3.36,-28.61,516.23,5.83,313.0,808.0,14.41,83.0,KB3,-8.71,50.0,745773155.0,58.5,70.0,29.0,0.0014,-51.67,32.57,29.0,,516.23,1.8e-07,B3Coin,5.0,1.07,1.07,745.773,
83.0,31.0,70.0,-0.11,28.19,13.15,22.75,60.41,4121.0,847.0,82.14,100.0,TRC,-5.83,30.0,22935396.0,58.5,100.0,69.0,0.0381,-54.08,101.45,69.0,42000000.0,22.75,4.81e-06,Terracoin,55.0,873.9,873.9,22.935,0.0
83.0,74.0,30.0,0.0,35.65,-39.22,5.36,55.02,1186122.0,195.0,89.88,63.0,HPB,3.04,50.0,101119950.0,58.45,100.0,13.0,0.4233,-81.54,115.46,13.0,,5.36,5.344e-05,High Performance Blockchain,20.0,18.46,18.46,43.62,50.0
86.0,66.0,5.0,-0.42,-3.47,-20.47,43.48,60.12,18929.0,568.0,52.62,88.0,SXUT,-3.92,50.0,42980365.0,58.45,100.0,13.0,0.1182,19.33,127.48,13.0,,43.48,1.492e-05,Spectre.ai Utility Token,25.0,2.9,2.9,24.53,100.0
30.0,47.0,,0.43,-0.38,19.91,106.77,327.53,3569.0,703.0,290.6,94.0,XCASH,13.83,40.0,34938834547.0,58.45,70.0,4.0,4.791e-05,19.91,199.11,4.0,100000000000.0,106.77,1e-08,X-Cash,75.0,1.67,1.67,34.939,0.0
63.0,40.0,80.0,-0.7,6.07,-41.44,2.8,8.23,1881.0,702.0,25.56,90.0,OMNI,-2.0,50.0,618399.0,58.4,70.0,61.0,2.99,-75.97,44.39,61.0,,2.8,0.00037741,Omni,5.0,1.68,1.68,562.083,0.0
,45.0,60.0,-1.29,-22.78,-85.82,167.53,-41.18,886.0,1189.0,-52.66,91.0,NCP,-3.36,30.0,164141302917.0,58.4,70.0,6.0,9.9e-07,-85.82,-32.77,6.0,184470000000.0,167.53,0.0,Newton Coin Project,20.0,162.82,162.82,164.143,
39.0,57.0,,-16.17,-34.52,-75.29,4.95,-38.71,16949.0,1605.0,-39.36,90.0,WBL,-23.96,5.0,217690264.0,58.4,100.0,4.0,0.0037,-75.29,-15.59,4.0,,4.95,4.7e-07,WIZBL,5.0,0.0,0.0,0.0,50.0
48.0,37.0,,-3.44,16.11,-40.77,57.3,-36.43,28759.0,674.0,-28.83,92.0,NLC2,-5.57,40.0,210579260.0,58.35,100.0,29.0,0.0089,-77.41,-16.95,29.0,,57.3,1.12e-06,NoLimitCoin,45.0,1.87,1.87,210.579,50.0
55.0,67.0,,0.0,6.61,-99.13,0.0,-98.61,3321.0,1495.0,-98.72,58.0,SHP,-0.13,5.0,32000000.0,58.35,100.0,11.0,0.0009,-99.34,-97.99,11.0,,0.0,1.2e-07,Sharpe Platform Token,55.0,16.19,16.19,17.41,75.0
45.0,47.0,,-0.13,-20.05,-98.03,219.29,-91.32,66.0,1395.0,-88.48,88.0,IFT,-40.8,40.0,191381257.0,58.35,100.0,18.0,0.0002,-99.02,-88.05,18.0,,219.29,3e-08,InvestFeed,0.0,45.37,45.37,191.381,75.0
80.0,44.0,80.0,-3.54,32.61,-53.13,147.85,-28.12,27436.0,1680.0,-16.4,50.0,DASC,0.66,90.0,889868500.0,58.35,100.0,9.0,0.0158,-79.17,-15.33,9.0,,147.85,2e-06,Dascoin,5.0,0.0,0.0,0.0,0.0
83.0,67.0,50.0,-1.47,11.97,-9.08,2.07,25.56,1678069.0,177.0,-2.23,50.0,QNT,-7.04,30.0,14612493.0,58.3,100.0,6.0,2.24,-9.08,21.64,6.0,,2.07,0.00028282,Quant,75.0,21.9,21.9,9.777,50.0
,48.0,30.0,-0.12,1.69,-65.16,2.49,-36.54,1246.0,519.0,-40.96,98.0,FAIR,10.34,50.0,53193831.0,58.3,100.0,59.0,0.0691,-83.72,-40.62,59.0,,2.49,8.73e-06,FairCoin,55.0,3.68,3.68,53.194,
24.0,59.0,,-0.26,45.63,-56.59,3.74,41.84,1448.0,1173.0,68.37,65.0,NTK,12.55,30.0,7426060094.0,58.3,100.0,6.0,3.887e-05,-56.59,73.72,6.0,,3.74,0.0,NetKoin,95.0,173.13,173.13,4.454,25.0
,48.0,40.0,-1.53,12.24,62.04,5.19,91.95,1985.0,409.0,129.82,93.0,XST,-7.53,50.0,31999583.0,58.25,100.0,55.0,0.1852,12.01,100.65,55.0,,5.19,2.338e-05,Stealth,0.0,5.93,5.93,32.0,
21.0,34.0,,-0.22,30.4,-23.54,4.93,71.07,452.0,554.0,108.15,83.0,BET,-3.38,60.0,167270821.0,58.25,100.0,19.0,0.0191,5.17,78.08,19.0,,4.93,2.42e-06,DAO.Casino,100.0,3.2,3.2,167.271,75.0
,49.0,30.0,0.0,-27.92,-90.57,0.0,-33.87,91.0,1200.0,-13.78,80.0,RKC,0.0,100.0,10000000000.0,58.25,70.0,3.0,5.175e-05,-90.57,-28.34,3.0,,0.0,1e-08,Rookiecoin,5.0,156.87,156.87,3.031,
53.0,54.0,,-0.13,26.16,-49.04,49.53,2.18,25095.0,324.0,9.73,78.0,BAY,-3.54,35.0,1012146906.0,58.2,100.0,51.0,0.0094,-68.66,22.44,51.0,,49.53,1.18e-06,BitBay,75.0,9.47,9.47,1.012,0.0
63.0,70.0,,-0.6,5.33,-24.77,860.3,48.78,228948.0,486.0,126.92,31.0,ABL,4.02,40.0,400000000.0,58.2,70.0,6.0,0.0164,-24.77,262.58,6.0,,860.3,2.07e-06,Airbloc,95.0,4.14,4.14,252.043,75.0
57.0,55.0,,-0.13,0.93,-75.74,116.64,-61.46,25839.0,618.0,-48.43,69.0,DYN,-8.07,30.0,314529056.0,58.2,100.0,22.0,0.1658,-88.57,-43.07,22.0,,116.64,2.093e-05,Dynamic,70.0,2.33,2.33,14.029,0.0
18.0,83.0,,-0.84,35.1,-44.08,3.79,43.07,479044.0,244.0,65.32,44.0,TNB,1.39,40.0,4415707418.0,58.15,100.0,14.0,0.0054,-72.5,80.67,14.0,,3.79,6.8e-07,Time New Bank,50.0,14.11,14.11,2.613,75.0
,43.0,50.0,1.15,30.32,-23.13,33.62,41.05,56233.0,357.0,40.58,90.0,XPM,0.39,50.0,27614649.0,58.15,100.0,67.0,0.2735,-76.78,69.23,67.0,,33.62,3.453e-05,Primecoin,5.0,7.55,7.55,27.615,
45.0,62.0,,-0.49,8.84,-8.55,43.88,-8.55,30617.0,1108.0,1.9,86.0,BEAT,-0.6,60.0,1226667278.0,58.15,100.0,2.0,0.002,,15.67,2.0,,43.88,2.5e-07,BEAT,0.0,245.79,245.79,122.749,25.0
35.0,79.0,,-0.12,16.42,21.96,42.43,9.81,14286.0,158.0,-1.84,80.0,GBC,-2.8,30.0,1000000000.0,58.1,100.0,6.0,0.2367,21.96,16.86,6.0,1000000000.0,42.43,2.989e-05,Gold Bits Coin,5.0,25.09,25.09,105.969,25.0
46.0,78.0,10.0,-1.59,5.29,-79.68,35.8,-48.49,1160336.0,475.0,-45.45,73.0,WINGS,-1.29,80.0,100000000.0,58.1,70.0,25.0,0.0449,-79.92,-56.49,25.0,,35.8,5.66e-06,Wings,50.0,4.33,4.33,96.435,25.0
25.0,70.0,,-0.12,45.3,1.64,698.97,134.64,375100.0,237.0,92.51,66.0,VITE,8.94,60.0,1000000000.0,58.1,70.0,7.0,0.0348,-63.46,121.3,7.0,,698.97,4.4e-06,VITE,70.0,14.47,14.47,415.163,0.0
39.0,74.0,,-3.06,20.43,-91.21,3.29,-85.61,255287.0,901.0,-86.21,43.0,TIX,-3.31,40.0,62500000.0,58.1,100.0,18.0,0.0181,-92.92,-84.51,18.0,,3.29,2.29e-06,Blocktix,0.0,725.49,725.49,40.0,100.0
51.0,70.0,,-0.26,-6.87,-51.29,2.27,17.53,26004.0,842.0,27.87,78.0,SNOV,2.4,40.0,651129644.0,58.1,100.0,14.0,0.0022,-75.06,-12.54,14.0,,2.27,6.3e-07,Snovian.Space,0.0,881.97,881.97,404.98,0.0
86.0,63.0,0.0,-0.44,80.0,-78.91,14.52,-42.1,1963.0,792.0,-34.39,78.0,OMX,25.6,80.0,3000000000.0,58.1,100.0,8.0,0.0013,-89.33,8.41,8.0,,14.52,1.6e-07,Shivom,50.0,1.13,1.13,890.793,75.0
42.0,68.0,,0.42,33.77,-61.19,13.98,-5.94,2496559.0,75.0,28.07,53.0,PAI,-12.22,30.0,1595184000.0,58.05,100.0,7.0,0.0539,-92.33,30.23,7.0,,13.98,6.8e-06,Project Pai,90.0,78.22,78.22,1.452,25.0
71.0,85.0,,-0.3,8.05,-38.3,1.05,-16.04,239720.0,109.0,22.81,53.0,QASH,1.23,0.0,1000000000.0,58.05,100.0,15.0,0.1323,-51.28,61.17,15.0,,1.05,1.67e-05,QASH,5.0,46.31,46.31,350.0,50.0
86.0,66.0,40.0,-0.3,-15.0,-69.5,574.06,-59.13,9860.0,859.0,-53.18,88.0,KRM,-12.31,10.0,3000000000.0,58.05,100.0,13.0,0.0005,-92.1,-51.89,13.0,,574.06,6e-08,Karma,5.0,840.4,840.4,1.783,50.0
50.0,70.0,,-2.13,-0.65,-54.2,865.23,-9.1,328630.0,517.0,-0.83,46.0,GARD,-6.39,20.0,100000000000.0,58.05,100.0,7.0,7.477e-05,-82.04,67.39,7.0,,865.23,1e-08,Hashgard,70.0,3.73,3.73,49.834,75.0
17.0,48.0,,13.45,3.57,-7.37,3.39,97.9,2373470.0,271.0,82.16,82.0,XAS,5.89,60.0,114855331.0,58.0,100.0,22.0,0.1282,-70.26,106.41,22.0,,3.39,1.619e-05,Asch,70.0,11.97,11.97,93.355,0.0
53.0,59.0,,-0.14,63.75,95.2,553.63,66.67,1647.0,1064.0,-13.12,67.0,BMH,-10.49,50.0,2000000000.0,58.0,100.0,9.0,0.0034,-57.45,41.61,9.0,,553.63,4.3e-07,BlockMesh,5.0,304.22,304.22,89.598,75.0
66.0,66.0,20.0,-4.04,-0.72,-63.52,321.54,-24.68,281325.0,405.0,-18.96,78.0,MOD,-0.35,50.0,27266200.0,57.95,100.0,15.0,0.2867,-71.35,-9.12,15.0,27266200.0,321.54,8.306e-05,Modum,55.0,6.1,6.1,21.266,50.0
18.0,61.0,,-4.74,-7.17,-86.04,20.55,-58.57,19824.0,1450.0,-57.06,74.0,NRP,0.67,25.0,9500000000.0,57.9,100.0,4.0,2.96e-06,-86.04,-38.26,4.0,,20.55,0.0,Neural Protocol,75.0,28.11,28.11,9.498,0.0
32.0,81.0,,-1.08,-25.66,69.93,78.05,40.99,77952.0,192.0,-71.42,71.0,REPO,-40.97,30.0,356999900.0,57.85,100.0,8.0,0.1755,44.46,-65.9,8.0,,78.05,2.216e-05,REPO,5.0,19.3,19.3,109.959,50.0
